"","state.code","age","income","residents","education","metro.size","employed","raw.income","degree","fouryrdegree"
"100493",48,12,179355,4,0,250000,NA,179355,"no 4-year degree",0
"100494",48,11,179355,4,0,250000,NA,179355,"no 4-year degree",0
"100495",48,41,110405,3,13,250000,1,110405,"no 4-year degree",0
"100496",48,31,110405,3,13,250000,1,110405,"no 4-year degree",0
"100497",48,4,110405,3,0,250000,NA,110405,"no 4-year degree",0
"100498",48,56,55953,2,13,250000,1,55953,"no 4-year degree",0
"100499",48,51,55953,2,16,250000,1,55953,"4-year degree",1
"100500",48,51,206512,3,18,250000,1,206512,"4-year degree",1
"100501",48,50,206512,3,18,250000,1,206512,"4-year degree",1
"100502",48,15,206512,3,10,250000,NA,206512,"no 4-year degree",0
"100503",48,23,55290,3,12,250000,1,55290,"no 4-year degree",0
"100504",48,43,55290,3,13,250000,1,55290,"no 4-year degree",0
"100505",48,43,55290,3,12,250000,1,55290,"no 4-year degree",0
"100506",48,28,39121,1,13,250000,1,39121,"no 4-year degree",0
"100507",48,61,33072,2,12,250000,1,33072,"no 4-year degree",0
"100508",48,25,33072,2,12,250000,1,33072,"no 4-year degree",0
"100509",48,37,30000,4,12,250000,NA,30000,"no 4-year degree",0
"100510",48,15,30000,4,8,250000,NA,30000,"no 4-year degree",0
"100511",48,6,30000,4,0,250000,NA,30000,"no 4-year degree",0
"100512",48,2,30000,4,0,250000,NA,30000,"no 4-year degree",0
"100513",48,69,42356,3,18,250000,NA,42356,"4-year degree",1
"100514",48,43,42356,3,12,250000,1,42356,"no 4-year degree",0
"100515",48,12,42356,3,0,250000,NA,42356,"no 4-year degree",0
"100516",48,71,28128,1,12,250000,NA,28128,"no 4-year degree",0
"100517",48,61,277818,2,18,250000,1,277818,"4-year degree",1
"100518",48,63,277818,2,16,250000,NA,277818,"4-year degree",1
"100519",48,55,65085,3,13,250000,1,65085,"no 4-year degree",0
"100520",48,17,65085,3,11,250000,1,65085,"no 4-year degree",0
"100521",48,15,65085,3,9,250000,NA,65085,"no 4-year degree",0
"100522",48,85,4800,1,9,250000,NA,4800,"no 4-year degree",0
"100523",48,37,12000,1,12,250000,1,12000,"no 4-year degree",0
"100524",48,39,146900,4,16,250000,1,146900,"4-year degree",1
"100525",48,14,146900,4,0,250000,NA,146900,"no 4-year degree",0
"100526",48,0,146900,4,0,250000,NA,146900,"no 4-year degree",0
"100527",48,37,146900,4,18,250000,1,146900,"4-year degree",1
"100528",48,36,30000,3,13,250000,1,30000,"no 4-year degree",0
"100529",48,6,30000,3,0,250000,NA,30000,"no 4-year degree",0
"100530",48,5,30000,3,0,250000,NA,30000,"no 4-year degree",0
"100531",48,42,86915,5,13,250000,NA,86915,"no 4-year degree",0
"100532",48,42,86915,5,13,250000,1,86915,"no 4-year degree",0
"100533",48,16,86915,5,10,250000,NA,86915,"no 4-year degree",0
"100534",48,12,86915,5,0,250000,NA,86915,"no 4-year degree",0
"100535",48,6,86915,5,0,250000,NA,86915,"no 4-year degree",0
"100536",48,48,28000,2,12,250000,1,28000,"no 4-year degree",0
"100537",48,45,28000,2,12,250000,1,28000,"no 4-year degree",0
"100538",48,33,94770,1,13,250000,1,94770,"no 4-year degree",0
"100539",48,52,39030,2,12,250000,1,39030,"no 4-year degree",0
"100540",48,47,39030,2,12,250000,NA,39030,"no 4-year degree",0
"100541",48,44,108840,3,10,250000,1,108840,"no 4-year degree",0
"100542",48,47,108840,3,6,250000,1,108840,"no 4-year degree",0
"100543",48,16,108840,3,11,250000,NA,108840,"no 4-year degree",0
"100544",48,60,56600,2,13,250000,NA,56600,"no 4-year degree",0
"100545",48,57,56600,2,18,250000,1,56600,"4-year degree",1
"100546",48,39,138002,5,12,250000,1,138002,"no 4-year degree",0
"100547",48,39,138002,5,18,250000,1,138002,"4-year degree",1
"100548",48,13,138002,5,0,250000,NA,138002,"no 4-year degree",0
"100549",48,12,138002,5,0,250000,NA,138002,"no 4-year degree",0
"100550",48,10,138002,5,0,250000,NA,138002,"no 4-year degree",0
"100551",48,54,85239,4,16,250000,1,85239,"4-year degree",1
"100552",48,20,85239,4,11,250000,1,85239,"no 4-year degree",0
"100553",48,16,85239,4,11,250000,1,85239,"no 4-year degree",0
"100554",48,21,85239,4,13,250000,NA,85239,"no 4-year degree",0
"100555",48,38,5040,1,8,250000,NA,5040,"no 4-year degree",0
"100556",48,76,67216,3,12,250000,NA,67216,"no 4-year degree",0
"100557",48,73,67216,3,12,250000,NA,67216,"no 4-year degree",0
"100558",48,48,67216,3,12,250000,1,67216,"no 4-year degree",0
"100559",48,60,62600,1,11,250000,1,62600,"no 4-year degree",0
"100560",48,28,227113,3,14,250000,NA,227113,"no 4-year degree",0
"100561",48,32,227113,3,14,250000,1,227113,"no 4-year degree",0
"100562",48,2,227113,3,0,250000,NA,227113,"no 4-year degree",0
"100563",48,66,51192,1,16,5e+06,NA,51192,"4-year degree",1
"100564",48,56,124725,1,18,5e+06,1,124725,"4-year degree",1
"100565",48,33,0,2,16,5e+06,1,0,"4-year degree",1
"100566",48,4,0,2,0,5e+06,NA,0,"no 4-year degree",0
"100567",48,68,335007,2,18,5e+06,1,335007,"4-year degree",1
"100568",48,68,335007,2,18,5e+06,1,335007,"4-year degree",1
"100569",48,48,205000,2,16,5e+06,1,205000,"4-year degree",1
"100570",48,42,205000,2,13,5e+06,1,205000,"no 4-year degree",0
"100571",48,79,72984,2,16,5e+06,NA,72984,"4-year degree",1
"100572",48,72,72984,2,13,5e+06,NA,72984,"no 4-year degree",0
"100573",48,64,49951,2,16,5e+06,NA,49951,"4-year degree",1
"100574",48,63,49951,2,16,5e+06,NA,49951,"4-year degree",1
"100575",48,59,165401,2,14,5e+06,1,165401,"no 4-year degree",0
"100576",48,63,165401,2,14,5e+06,1,165401,"no 4-year degree",0
"100577",48,34,212261,3,18,5e+06,1,212261,"4-year degree",1
"100578",48,31,212261,3,13,5e+06,1,212261,"no 4-year degree",0
"100579",48,1,212261,3,0,5e+06,NA,212261,"no 4-year degree",0
"100580",48,54,680617,4,20,5e+06,1,680617,"4-year degree",1
"100581",48,51,680617,4,16,5e+06,1,680617,"4-year degree",1
"100582",48,22,680617,4,16,5e+06,1,680617,"4-year degree",1
"100583",48,17,680617,4,11,5e+06,1,680617,"no 4-year degree",0
"100584",48,36,40310,4,9,5e+06,0,40310,"no 4-year degree",0
"100585",48,37,40310,4,6,5e+06,1,40310,"no 4-year degree",0
"100586",48,16,40310,4,9,5e+06,NA,40310,"no 4-year degree",0
"100587",48,12,40310,4,0,5e+06,NA,40310,"no 4-year degree",0
"100588",48,55,58005,5,12,5e+06,1,58005,"no 4-year degree",0
"100589",48,53,58005,5,11,5e+06,NA,58005,"no 4-year degree",0
"100590",48,21,58005,5,12,5e+06,NA,58005,"no 4-year degree",0
"100591",48,19,58005,5,12,5e+06,NA,58005,"no 4-year degree",0
"100592",48,4,58005,5,0,5e+06,NA,58005,"no 4-year degree",0
"100593",48,25,34000,4,11,5e+06,NA,34000,"no 4-year degree",0
"100594",48,32,34000,4,9,5e+06,1,34000,"no 4-year degree",0
"100595",48,6,34000,4,0,5e+06,NA,34000,"no 4-year degree",0
"100596",48,2,34000,4,0,5e+06,NA,34000,"no 4-year degree",0
"100597",48,23,88000,1,13,5e+06,1,88000,"no 4-year degree",0
"100598",48,32,63000,2,16,5e+06,1,63000,"4-year degree",1
"100599",48,29,63000,2,16,5e+06,1,63000,"4-year degree",1
"100600",48,25,33000,1,13,5e+06,1,33000,"no 4-year degree",0
"100601",48,49,133375,2,13,5e+06,1,133375,"no 4-year degree",0
"100602",48,25,133375,2,12,5e+06,1,133375,"no 4-year degree",0
"100603",48,48,140828,2,16,5e+06,1,140828,"4-year degree",1
"100604",48,51,140828,2,16,5e+06,1,140828,"4-year degree",1
"100605",48,42,127000,2,13,5e+06,1,127000,"no 4-year degree",0
"100606",48,45,127000,2,16,5e+06,0,127000,"4-year degree",1
"100607",48,50,135000,3,16,5e+06,1,135000,"4-year degree",1
"100608",48,51,135000,3,16,5e+06,1,135000,"4-year degree",1
"100609",48,16,135000,3,10,5e+06,NA,135000,"no 4-year degree",0
"100610",48,52,281727,3,16,5e+06,1,281727,"4-year degree",1
"100611",48,47,281727,3,18,5e+06,1,281727,"4-year degree",1
"100612",48,7,281727,3,0,5e+06,NA,281727,"no 4-year degree",0
"100613",48,59,68200,2,12,5e+06,1,68200,"no 4-year degree",0
"100614",48,38,68200,2,12,5e+06,NA,68200,"no 4-year degree",0
"100615",48,62,297800,2,14,5e+06,1,297800,"no 4-year degree",0
"100616",48,63,297800,2,12,5e+06,1,297800,"no 4-year degree",0
"100617",48,71,180470,3,18,5e+06,1,180470,"4-year degree",1
"100618",48,65,180470,3,16,5e+06,NA,180470,"4-year degree",1
"100619",48,38,180470,3,13,5e+06,1,180470,"no 4-year degree",0
"100620",48,58,170000,3,12,5e+06,1,170000,"no 4-year degree",0
"100621",48,64,170000,3,18,5e+06,1,170000,"4-year degree",1
"100622",48,23,170000,3,12,5e+06,NA,170000,"no 4-year degree",0
"100623",48,47,85000,3,18,5e+06,1,85000,"4-year degree",1
"100624",48,14,85000,3,0,5e+06,NA,85000,"no 4-year degree",0
"100625",48,13,85000,3,0,5e+06,NA,85000,"no 4-year degree",0
"100626",48,57,261510,2,16,5e+06,1,261510,"4-year degree",1
"100627",48,51,261510,2,18,5e+06,NA,261510,"4-year degree",1
"100628",48,80,124124,2,18,5e+06,NA,124124,"4-year degree",1
"100629",48,80,124124,2,18,5e+06,NA,124124,"4-year degree",1
"100630",48,48,204380,6,16,5e+06,1,204380,"4-year degree",1
"100631",48,53,204380,6,12,5e+06,1,204380,"no 4-year degree",0
"100632",48,16,204380,6,11,5e+06,NA,204380,"no 4-year degree",0
"100633",48,16,204380,6,9,5e+06,NA,204380,"no 4-year degree",0
"100634",48,16,204380,6,9,5e+06,NA,204380,"no 4-year degree",0
"100635",48,16,204380,6,11,5e+06,NA,204380,"no 4-year degree",0
"100636",48,34,214016,3,18,5e+06,1,214016,"4-year degree",1
"100637",48,36,214016,3,12,5e+06,1,214016,"no 4-year degree",0
"100638",48,8,214016,3,0,5e+06,NA,214016,"no 4-year degree",0
"100639",48,45,132080,3,16,5e+06,1,132080,"4-year degree",1
"100640",48,20,132080,3,13,5e+06,NA,132080,"no 4-year degree",0
"100641",48,18,132080,3,13,5e+06,NA,132080,"no 4-year degree",0
"100642",48,85,84715,2,16,5e+06,NA,84715,"4-year degree",1
"100643",48,85,84715,2,13,5e+06,NA,84715,"no 4-year degree",0
"100644",48,24,46000,6,12,5e+06,1,46000,"no 4-year degree",0
"100645",48,33,46000,6,12,5e+06,1,46000,"no 4-year degree",0
"100646",48,13,46000,6,0,5e+06,NA,46000,"no 4-year degree",0
"100647",48,6,46000,6,0,5e+06,NA,46000,"no 4-year degree",0
"100648",48,3,46000,6,0,5e+06,NA,46000,"no 4-year degree",0
"100649",48,0,46000,6,0,5e+06,NA,46000,"no 4-year degree",0
"100650",48,48,30000,2,13,5e+06,1,30000,"no 4-year degree",0
"100651",48,18,30000,2,11,5e+06,NA,30000,"no 4-year degree",0
"100652",48,70,90400,1,18,5e+06,0,90400,"4-year degree",1
"100653",48,42,80000,4,13,5e+06,1,80000,"no 4-year degree",0
"100654",48,12,80000,4,0,5e+06,NA,80000,"no 4-year degree",0
"100655",48,12,80000,4,0,5e+06,NA,80000,"no 4-year degree",0
"100656",48,9,80000,4,0,5e+06,NA,80000,"no 4-year degree",0
"100657",48,73,45008,1,16,5e+06,NA,45008,"4-year degree",1
"100658",48,40,125556,3,18,5e+06,NA,125556,"4-year degree",1
"100659",48,7,125556,3,0,5e+06,NA,125556,"no 4-year degree",0
"100660",48,2,125556,3,0,5e+06,NA,125556,"no 4-year degree",0
"100661",48,64,39282,1,18,5e+06,NA,39282,"4-year degree",1
"100662",48,33,35000,2,16,5e+06,1,35000,"4-year degree",1
"100663",48,6,35000,2,0,5e+06,NA,35000,"no 4-year degree",0
"100664",48,26,45065,2,12,5e+06,1,45065,"no 4-year degree",0
"100665",48,35,45065,2,12,5e+06,NA,45065,"no 4-year degree",0
"100666",48,34,120040,2,16,5e+06,1,120040,"4-year degree",1
"100667",48,31,120040,2,16,5e+06,NA,120040,"4-year degree",1
"100668",48,36,16440,1,16,5e+06,0,16440,"4-year degree",1
"100669",48,53,327600,1,20,5e+06,1,327600,"4-year degree",1
"100670",48,49,80230,4,16,5e+06,1,80230,"4-year degree",1
"100671",48,43,80230,4,18,5e+06,1,80230,"4-year degree",1
"100672",48,16,80230,4,10,5e+06,NA,80230,"no 4-year degree",0
"100673",48,12,80230,4,0,5e+06,NA,80230,"no 4-year degree",0
"100674",48,38,50000,3,16,5e+06,1,50000,"4-year degree",1
"100675",48,42,50000,3,16,5e+06,1,50000,"4-year degree",1
"100676",48,1,50000,3,0,5e+06,NA,50000,"no 4-year degree",0
"100677",48,42,170522,3,16,5e+06,1,170522,"4-year degree",1
"100678",48,38,170522,3,16,5e+06,1,170522,"4-year degree",1
"100679",48,8,170522,3,0,5e+06,NA,170522,"no 4-year degree",0
"100680",48,68,174484,2,16,5e+06,1,174484,"4-year degree",1
"100681",48,62,174484,2,18,5e+06,1,174484,"4-year degree",1
"100682",48,26,45000,1,13,5e+06,1,45000,"no 4-year degree",0
"100683",48,31,85017,1,18,5e+06,1,85017,"4-year degree",1
"100684",48,55,75000,3,16,5e+06,1,75000,"4-year degree",1
"100685",48,61,75000,3,12,5e+06,1,75000,"no 4-year degree",0
"100686",48,8,75000,3,0,5e+06,NA,75000,"no 4-year degree",0
"100687",48,31,142571,3,14,5e+06,1,142571,"no 4-year degree",0
"100688",48,31,142571,3,14,5e+06,1,142571,"no 4-year degree",0
"100689",48,10,142571,3,0,5e+06,NA,142571,"no 4-year degree",0
"100690",48,43,175000,4,16,5e+06,1,175000,"4-year degree",1
"100691",48,43,175000,4,18,5e+06,1,175000,"4-year degree",1
"100692",48,12,175000,4,0,5e+06,NA,175000,"no 4-year degree",0
"100693",48,10,175000,4,0,5e+06,NA,175000,"no 4-year degree",0
"100694",48,38,362007,3,18,5e+06,1,362007,"4-year degree",1
"100695",48,35,362007,3,18,5e+06,1,362007,"4-year degree",1
"100696",48,1,362007,3,0,5e+06,NA,362007,"no 4-year degree",0
"100697",48,43,71000,4,16,5e+06,1,71000,"4-year degree",1
"100698",48,19,71000,4,13,5e+06,NA,71000,"no 4-year degree",0
"100699",48,14,71000,4,0,5e+06,NA,71000,"no 4-year degree",0
"100700",48,8,71000,4,0,5e+06,NA,71000,"no 4-year degree",0
"100701",48,49,226200,2,16,5e+06,1,226200,"4-year degree",1
"100702",48,57,226200,2,14,5e+06,1,226200,"no 4-year degree",0
"100703",48,32,25900,1,18,5e+06,1,25900,"4-year degree",1
"100704",48,30,34010,1,16,5e+06,1,34010,"4-year degree",1
"100705",48,47,239400,3,18,5e+06,1,239400,"4-year degree",1
"100706",48,46,239400,3,20,5e+06,1,239400,"4-year degree",1
"100707",48,14,239400,3,0,5e+06,NA,239400,"no 4-year degree",0
"100708",48,59,293002,2,20,5e+06,1,293002,"4-year degree",1
"100709",48,56,293002,2,16,5e+06,NA,293002,"4-year degree",1
"100710",48,28,16830,1,13,5e+06,NA,16830,"no 4-year degree",0
"100711",48,23,50003,2,13,5e+06,1,50003,"no 4-year degree",0
"100712",48,23,50003,2,16,5e+06,NA,50003,"4-year degree",1
"100713",48,46,216201,2,18,5e+06,1,216201,"4-year degree",1
"100714",48,36,216201,2,16,5e+06,1,216201,"4-year degree",1
"100715",48,62,52249,3,16,5e+06,NA,52249,"4-year degree",1
"100716",48,39,52249,3,14,5e+06,1,52249,"no 4-year degree",0
"100717",48,19,52249,3,12,5e+06,1,52249,"no 4-year degree",0
"100718",48,41,229706,4,18,5e+06,1,229706,"4-year degree",1
"100719",48,41,229706,4,18,5e+06,1,229706,"4-year degree",1
"100720",48,10,229706,4,0,5e+06,NA,229706,"no 4-year degree",0
"100721",48,8,229706,4,0,5e+06,NA,229706,"no 4-year degree",0
"100722",48,57,14400,3,16,5e+06,1,14400,"4-year degree",1
"100723",48,33,14400,3,16,5e+06,1,14400,"4-year degree",1
"100724",48,3,14400,3,0,5e+06,NA,14400,"no 4-year degree",0
"100725",48,80,149979,2,18,5e+06,NA,149979,"4-year degree",1
"100726",48,75,149979,2,16,5e+06,NA,149979,"4-year degree",1
"100727",48,21,92000,6,12,5e+06,1,92000,"no 4-year degree",0
"100728",48,43,92000,6,10,5e+06,1,92000,"no 4-year degree",0
"100729",48,44,92000,6,12,5e+06,NA,92000,"no 4-year degree",0
"100730",48,17,92000,6,10,5e+06,NA,92000,"no 4-year degree",0
"100731",48,15,92000,6,8,5e+06,NA,92000,"no 4-year degree",0
"100732",48,4,92000,6,0,5e+06,NA,92000,"no 4-year degree",0
"100733",48,31,32002,1,12,5e+06,1,32002,"no 4-year degree",0
"100734",48,25,60000,1,13,5e+06,1,60000,"no 4-year degree",0
"100735",48,79,126053,3,18,5e+06,1,126053,"4-year degree",1
"100736",48,76,126053,3,16,5e+06,NA,126053,"4-year degree",1
"100737",48,48,126053,3,12,5e+06,1,126053,"no 4-year degree",0
"100738",48,32,74000,5,12,5e+06,1,74000,"no 4-year degree",0
"100739",48,3,74000,5,0,5e+06,NA,74000,"no 4-year degree",0
"100740",48,29,74000,5,13,5e+06,1,74000,"no 4-year degree",0
"100741",48,8,74000,5,0,5e+06,NA,74000,"no 4-year degree",0
"100742",48,0,74000,5,0,5e+06,NA,74000,"no 4-year degree",0
"100743",48,28,428896,3,18,5e+06,1,428896,"4-year degree",1
"100744",48,31,428896,3,18,5e+06,1,428896,"4-year degree",1
"100745",48,29,428896,3,18,5e+06,1,428896,"4-year degree",1
"100746",48,60,96485,1,12,5e+06,1,96485,"no 4-year degree",0
"100747",48,45,106516,4,18,5e+06,1,106516,"4-year degree",1
"100748",48,44,106516,4,16,5e+06,NA,106516,"4-year degree",1
"100749",48,7,106516,4,0,5e+06,NA,106516,"no 4-year degree",0
"100750",48,4,106516,4,0,5e+06,NA,106516,"no 4-year degree",0
"100751",48,57,255286,2,14,5e+06,1,255286,"no 4-year degree",0
"100752",48,54,255286,2,13,5e+06,1,255286,"no 4-year degree",0
"100753",48,59,50000,3,12,5e+06,1,50000,"no 4-year degree",0
"100754",48,34,50000,3,18,5e+06,NA,50000,"4-year degree",1
"100755",48,7,50000,3,0,5e+06,NA,50000,"no 4-year degree",0
"100756",48,58,87502,3,20,5e+06,1,87502,"4-year degree",1
"100757",48,52,87502,3,18,5e+06,NA,87502,"4-year degree",1
"100758",48,26,87502,3,16,5e+06,NA,87502,"4-year degree",1
"100759",48,51,226681,6,16,5e+06,1,226681,"4-year degree",1
"100760",48,38,226681,6,11,5e+06,1,226681,"no 4-year degree",0
"100761",48,26,226681,6,12,5e+06,1,226681,"no 4-year degree",0
"100762",48,18,226681,6,12,5e+06,NA,226681,"no 4-year degree",0
"100763",48,14,226681,6,0,5e+06,NA,226681,"no 4-year degree",0
"100764",48,12,226681,6,0,5e+06,NA,226681,"no 4-year degree",0
"100765",48,56,91008,2,16,5e+06,0,91008,"4-year degree",1
"100766",48,56,91008,2,16,5e+06,1,91008,"4-year degree",1
"100767",48,51,305502,5,14,5e+06,NA,305502,"no 4-year degree",0
"100768",48,52,305502,5,16,5e+06,1,305502,"4-year degree",1
"100769",48,20,305502,5,11,5e+06,NA,305502,"no 4-year degree",0
"100770",48,18,305502,5,10,5e+06,NA,305502,"no 4-year degree",0
"100771",48,16,305502,5,10,5e+06,NA,305502,"no 4-year degree",0
"100772",48,50,89712,4,14,5e+06,1,89712,"no 4-year degree",0
"100773",48,29,89712,4,14,5e+06,1,89712,"no 4-year degree",0
"100774",48,16,89712,4,9,5e+06,1,89712,"no 4-year degree",0
"100775",48,6,89712,4,0,5e+06,NA,89712,"no 4-year degree",0
"100776",48,20,103005,4,12,5e+06,1,103005,"no 4-year degree",0
"100777",48,25,103005,4,12,5e+06,1,103005,"no 4-year degree",0
"100778",48,23,103005,4,12,5e+06,1,103005,"no 4-year degree",0
"100779",48,22,103005,4,12,5e+06,1,103005,"no 4-year degree",0
"100780",48,27,294300,4,18,5e+06,1,294300,"4-year degree",1
"100781",48,29,294300,4,18,5e+06,1,294300,"4-year degree",1
"100782",48,29,294300,4,18,5e+06,1,294300,"4-year degree",1
"100783",48,23,294300,4,18,5e+06,1,294300,"4-year degree",1
"100784",48,25,45495,1,13,5e+06,1,45495,"no 4-year degree",0
"100785",48,37,74000,1,18,5e+06,1,74000,"4-year degree",1
"100786",48,80,3118,1,6,5e+06,NA,3118,"no 4-year degree",0
"100787",48,30,160830,4,12,5e+06,1,160830,"no 4-year degree",0
"100788",48,30,160830,4,12,5e+06,1,160830,"no 4-year degree",0
"100789",48,8,160830,4,0,5e+06,NA,160830,"no 4-year degree",0
"100790",48,5,160830,4,0,5e+06,NA,160830,"no 4-year degree",0
"100791",48,24,160208,4,12,5e+06,1,160208,"no 4-year degree",0
"100792",48,23,160208,4,12,5e+06,1,160208,"no 4-year degree",0
"100793",48,24,160208,4,12,5e+06,1,160208,"no 4-year degree",0
"100794",48,21,160208,4,12,5e+06,1,160208,"no 4-year degree",0
"100795",48,77,139204,2,16,5e+06,NA,139204,"4-year degree",1
"100796",48,78,139204,2,18,5e+06,NA,139204,"4-year degree",1
"100797",48,36,74016,5,18,5e+06,1,74016,"4-year degree",1
"100798",48,37,74016,5,14,5e+06,1,74016,"no 4-year degree",0
"100799",48,15,74016,5,9,5e+06,NA,74016,"no 4-year degree",0
"100800",48,9,74016,5,0,5e+06,NA,74016,"no 4-year degree",0
"100801",48,3,74016,5,0,5e+06,NA,74016,"no 4-year degree",0
"100802",48,27,45400,4,13,5e+06,NA,45400,"no 4-year degree",0
"100803",48,25,45400,4,12,5e+06,NA,45400,"no 4-year degree",0
"100804",48,25,45400,4,12,5e+06,1,45400,"no 4-year degree",0
"100805",48,24,45400,4,12,5e+06,1,45400,"no 4-year degree",0
"100806",48,53,1190552,2,16,5e+06,1,1190552,"4-year degree",1
"100807",48,39,1190552,2,14,5e+06,1,1190552,"no 4-year degree",0
"100808",48,85,28210,2,10,5e+06,NA,28210,"no 4-year degree",0
"100809",48,75,28210,2,6,5e+06,NA,28210,"no 4-year degree",0
"100810",48,19,11600,3,13,5e+06,NA,11600,"no 4-year degree",0
"100811",48,17,11600,3,11,5e+06,NA,11600,"no 4-year degree",0
"100812",48,17,11600,3,11,5e+06,1,11600,"no 4-year degree",0
"100813",48,25,119511,4,18,5e+06,1,119511,"4-year degree",1
"100814",48,12,119511,4,0,5e+06,NA,119511,"no 4-year degree",0
"100815",48,59,119511,4,12,5e+06,1,119511,"no 4-year degree",0
"100816",48,48,119511,4,12,5e+06,1,119511,"no 4-year degree",0
"100817",48,41,124000,4,16,5e+06,1,124000,"4-year degree",1
"100818",48,33,124000,4,18,5e+06,NA,124000,"4-year degree",1
"100819",48,7,124000,4,0,5e+06,NA,124000,"no 4-year degree",0
"100820",48,4,124000,4,0,5e+06,NA,124000,"no 4-year degree",0
"100821",48,57,434302,4,16,5e+06,1,434302,"4-year degree",1
"100822",48,53,434302,4,20,5e+06,1,434302,"4-year degree",1
"100823",48,17,434302,4,10,5e+06,NA,434302,"no 4-year degree",0
"100824",48,16,434302,4,9,5e+06,NA,434302,"no 4-year degree",0
"100825",48,36,20,7,13,5e+06,NA,20,"no 4-year degree",0
"100826",48,16,20,7,9,5e+06,NA,20,"no 4-year degree",0
"100827",48,8,20,7,0,5e+06,NA,20,"no 4-year degree",0
"100828",48,5,20,7,0,5e+06,NA,20,"no 4-year degree",0
"100829",48,4,20,7,0,5e+06,NA,20,"no 4-year degree",0
"100830",48,3,20,7,0,5e+06,NA,20,"no 4-year degree",0
"100831",48,2,20,7,0,5e+06,NA,20,"no 4-year degree",0
"100832",48,25,0,1,12,5e+06,NA,0,"no 4-year degree",0
"100833",48,35,74000,3,12,5e+06,1,74000,"no 4-year degree",0
"100834",48,30,74000,3,12,5e+06,1,74000,"no 4-year degree",0
"100835",48,11,74000,3,0,5e+06,NA,74000,"no 4-year degree",0
"100836",48,46,140530,3,18,5e+06,1,140530,"4-year degree",1
"100837",48,48,140530,3,8,5e+06,NA,140530,"no 4-year degree",0
"100838",48,3,140530,3,0,5e+06,NA,140530,"no 4-year degree",0
"100839",48,65,86100,3,18,5e+06,1,86100,"4-year degree",1
"100840",48,60,86100,3,16,5e+06,1,86100,"4-year degree",1
"100841",48,14,86100,3,0,5e+06,NA,86100,"no 4-year degree",0
"100842",48,41,190000,3,20,5e+06,1,190000,"4-year degree",1
"100843",48,44,190000,3,20,5e+06,1,190000,"4-year degree",1
"100844",48,2,190000,3,0,5e+06,NA,190000,"no 4-year degree",0
"100845",48,38,347103,4,14,5e+06,1,347103,"no 4-year degree",0
"100846",48,37,347103,4,14,5e+06,NA,347103,"no 4-year degree",0
"100847",48,9,347103,4,0,5e+06,NA,347103,"no 4-year degree",0
"100848",48,6,347103,4,0,5e+06,NA,347103,"no 4-year degree",0
"100849",48,38,104952,3,13,5e+06,1,104952,"no 4-year degree",0
"100850",48,32,104952,3,12,5e+06,1,104952,"no 4-year degree",0
"100851",48,30,104952,3,13,5e+06,1,104952,"no 4-year degree",0
"100852",48,40,32100,3,8,5e+06,1,32100,"no 4-year degree",0
"100853",48,20,32100,3,12,5e+06,0,32100,"no 4-year degree",0
"100854",48,11,32100,3,0,5e+06,NA,32100,"no 4-year degree",0
"100855",48,34,90505,5,14,5e+06,1,90505,"no 4-year degree",0
"100856",48,37,90505,5,13,5e+06,1,90505,"no 4-year degree",0
"100857",48,4,90505,5,0,5e+06,NA,90505,"no 4-year degree",0
"100858",48,3,90505,5,0,5e+06,NA,90505,"no 4-year degree",0
"100859",48,2,90505,5,0,5e+06,NA,90505,"no 4-year degree",0
"100860",48,54,223179,4,14,5e+06,1,223179,"no 4-year degree",0
"100861",48,44,223179,4,16,5e+06,1,223179,"4-year degree",1
"100862",48,21,223179,4,12,5e+06,0,223179,"no 4-year degree",0
"100863",48,18,223179,4,11,5e+06,NA,223179,"no 4-year degree",0
"100864",48,71,11658,1,16,5e+06,NA,11658,"4-year degree",1
"100865",48,46,218727,5,16,5e+06,1,218727,"4-year degree",1
"100866",48,46,218727,5,18,5e+06,1,218727,"4-year degree",1
"100867",48,18,218727,5,13,5e+06,NA,218727,"no 4-year degree",0
"100868",48,12,218727,5,0,5e+06,NA,218727,"no 4-year degree",0
"100869",48,8,218727,5,0,5e+06,NA,218727,"no 4-year degree",0
"100870",48,47,74500,5,18,5e+06,NA,74500,"4-year degree",1
"100871",48,48,74500,5,16,5e+06,1,74500,"4-year degree",1
"100872",48,15,74500,5,8,5e+06,NA,74500,"no 4-year degree",0
"100873",48,13,74500,5,0,5e+06,NA,74500,"no 4-year degree",0
"100874",48,12,74500,5,0,5e+06,NA,74500,"no 4-year degree",0
"100875",48,73,78208,2,13,5e+06,NA,78208,"no 4-year degree",0
"100876",48,60,78208,2,13,5e+06,NA,78208,"no 4-year degree",0
"100877",48,62,155347,4,14,5e+06,1,155347,"no 4-year degree",0
"100878",48,66,155347,4,14,5e+06,NA,155347,"no 4-year degree",0
"100879",48,26,155347,4,12,5e+06,NA,155347,"no 4-year degree",0
"100880",48,85,155347,4,18,5e+06,NA,155347,"4-year degree",1
"100881",48,18,98200,3,11,5e+06,NA,98200,"no 4-year degree",0
"100882",48,47,98200,3,18,5e+06,1,98200,"4-year degree",1
"100883",48,15,98200,3,10,5e+06,NA,98200,"no 4-year degree",0
"100884",48,62,104893,4,13,5e+06,NA,104893,"no 4-year degree",0
"100885",48,21,104893,4,13,5e+06,1,104893,"no 4-year degree",0
"100886",48,31,104893,4,12,5e+06,1,104893,"no 4-year degree",0
