"","state.code","age","income","residents","education.code","education","metro.size","degree"
"124001",49,21,53778,6,40,13,5e+05,"no 4-year degree"
"124002",49,6,53778,6,0,0,5e+05,"no 4-year degree"
"124003",49,17,53778,6,37,11,5e+05,"no 4-year degree"
"124004",49,13,53778,6,0,0,5e+05,"no 4-year degree"
"124005",49,72,90182,2,39,12,5e+05,"no 4-year degree"
"124006",49,72,90182,2,42,14,5e+05,"no 4-year degree"
"124007",49,67,89948,3,40,13,5e+05,"no 4-year degree"
"124008",49,63,89948,3,40,13,5e+05,"no 4-year degree"
"124009",49,20,89948,3,39,12,5e+05,"no 4-year degree"
"124010",49,46,52900,1,37,11,5e+05,"no 4-year degree"
"124011",49,52,67400,2,40,13,5e+05,"no 4-year degree"
"124012",49,26,67400,2,40,13,5e+05,"no 4-year degree"
"124013",49,33,45501,4,39,12,5e+05,"no 4-year degree"
"124014",49,0,45501,4,0,0,5e+05,"no 4-year degree"
"124015",49,33,45501,4,38,11,5e+05,"no 4-year degree"
"124016",49,26,45501,4,38,11,5e+05,"no 4-year degree"
"124017",49,76,5050,2,39,12,5e+05,"no 4-year degree"
"124018",49,77,5050,2,37,11,5e+05,"no 4-year degree"
"124019",49,35,65960,5,40,13,5e+05,"no 4-year degree"
"124020",49,34,65960,5,39,12,5e+05,"no 4-year degree"
"124021",49,15,65960,5,37,11,5e+05,"no 4-year degree"
"124022",49,12,65960,5,0,0,5e+05,"no 4-year degree"
"124023",49,11,65960,5,0,0,5e+05,"no 4-year degree"
"124024",49,24,217101,4,40,13,5e+05,"no 4-year degree"
"124025",49,44,217101,4,39,12,5e+05,"no 4-year degree"
"124026",49,41,217101,4,39,12,5e+05,"no 4-year degree"
"124027",49,24,217101,4,40,13,5e+05,"no 4-year degree"
"124028",49,17,133300,5,39,12,5e+05,"no 4-year degree"
"124029",49,36,133300,5,38,11,5e+05,"no 4-year degree"
"124030",49,36,133300,5,39,12,5e+05,"no 4-year degree"
"124031",49,15,133300,5,36,10,5e+05,"no 4-year degree"
"124032",49,7,133300,5,0,0,5e+05,"no 4-year degree"
"124033",49,41,33082,7,40,13,5e+05,"no 4-year degree"
"124034",49,48,33082,7,37,11,5e+05,"no 4-year degree"
"124035",49,19,33082,7,41,14,5e+05,"no 4-year degree"
"124036",49,19,33082,7,38,11,5e+05,"no 4-year degree"
"124037",49,13,33082,7,0,0,5e+05,"no 4-year degree"
"124038",49,23,33082,7,40,13,5e+05,"no 4-year degree"
"124039",49,1,33082,7,0,0,5e+05,"no 4-year degree"
"124040",49,34,0,1,40,13,5e+05,"no 4-year degree"
"124041",49,72,131915,3,40,13,5e+05,"no 4-year degree"
"124042",49,78,131915,3,40,13,5e+05,"no 4-year degree"
"124043",49,45,131915,3,39,12,5e+05,"no 4-year degree"
"124044",49,65,157787,2,39,12,5e+05,"no 4-year degree"
"124045",49,67,157787,2,39,12,5e+05,"no 4-year degree"
"124046",49,28,94700,3,44,18,5e+05,"4-year degree"
"124047",49,29,94700,3,43,16,5e+05,"4-year degree"
"124048",49,4,94700,3,0,0,5e+05,"no 4-year degree"
"124049",49,64,142376,2,40,13,5e+05,"no 4-year degree"
"124050",49,58,142376,2,39,12,5e+05,"no 4-year degree"
"124051",49,37,100548,6,43,16,5e+05,"4-year degree"
"124052",49,35,100548,6,43,16,5e+05,"4-year degree"
"124053",49,10,100548,6,0,0,5e+05,"no 4-year degree"
"124054",49,9,100548,6,0,0,5e+05,"no 4-year degree"
"124055",49,6,100548,6,0,0,5e+05,"no 4-year degree"
"124056",49,2,100548,6,0,0,5e+05,"no 4-year degree"
"124057",49,66,109806,3,42,14,5e+05,"no 4-year degree"
"124058",49,69,109806,3,42,14,5e+05,"no 4-year degree"
"124059",49,32,109806,3,40,13,5e+05,"no 4-year degree"
"124060",49,63,83412,7,39,12,5e+05,"no 4-year degree"
"124061",49,70,83412,7,39,12,5e+05,"no 4-year degree"
"124062",49,38,83412,7,38,11,5e+05,"no 4-year degree"
"124063",49,33,83412,7,37,11,5e+05,"no 4-year degree"
"124064",49,49,83412,7,38,11,5e+05,"no 4-year degree"
"124065",49,6,83412,7,0,0,5e+05,"no 4-year degree"
"124066",49,49,83412,7,38,11,5e+05,"no 4-year degree"
"124067",49,42,112376,5,42,14,5e+05,"no 4-year degree"
"124068",49,41,112376,5,40,13,5e+05,"no 4-year degree"
"124069",49,16,112376,5,38,11,5e+05,"no 4-year degree"
"124070",49,22,112376,5,31,0,5e+05,"no 4-year degree"
"124071",49,22,112376,5,31,0,5e+05,"no 4-year degree"
"124072",49,62,119984,2,39,12,5e+05,"no 4-year degree"
"124073",49,67,119984,2,39,12,5e+05,"no 4-year degree"
"124074",49,24,130192,2,42,14,5e+05,"no 4-year degree"
"124075",49,24,130192,2,43,16,5e+05,"4-year degree"
"124076",49,50,71800,2,43,16,5e+05,"4-year degree"
"124077",49,13,71800,2,0,0,5e+05,"no 4-year degree"
"124078",49,41,83218,7,42,14,5e+05,"no 4-year degree"
"124079",49,40,83218,7,42,14,5e+05,"no 4-year degree"
"124080",49,14,83218,7,0,0,5e+05,"no 4-year degree"
"124081",49,11,83218,7,0,0,5e+05,"no 4-year degree"
"124082",49,11,83218,7,0,0,5e+05,"no 4-year degree"
"124083",49,7,83218,7,0,0,5e+05,"no 4-year degree"
"124084",49,4,83218,7,0,0,5e+05,"no 4-year degree"
"124085",49,35,60663,1,42,14,5e+05,"no 4-year degree"
"124086",49,21,20704,1,42,14,5e+05,"no 4-year degree"
"124087",49,42,72054,4,40,13,5e+05,"no 4-year degree"
"124088",49,39,72054,4,40,13,5e+05,"no 4-year degree"
"124089",49,14,72054,4,0,0,5e+05,"no 4-year degree"
"124090",49,11,72054,4,0,0,5e+05,"no 4-year degree"
"124091",49,68,160293,5,39,12,5e+05,"no 4-year degree"
"124092",49,73,160293,5,39,12,5e+05,"no 4-year degree"
"124093",49,3,160293,5,0,0,5e+05,"no 4-year degree"
"124094",49,28,160293,5,40,13,5e+05,"no 4-year degree"
"124095",49,28,160293,5,43,16,5e+05,"4-year degree"
"124096",49,39,117162,4,39,12,5e+05,"no 4-year degree"
"124097",49,13,117162,4,0,0,5e+05,"no 4-year degree"
"124098",49,13,117162,4,0,0,5e+05,"no 4-year degree"
"124099",49,42,117162,4,39,12,5e+05,"no 4-year degree"
"124100",49,78,127051,2,44,18,5e+05,"4-year degree"
"124101",49,57,127051,2,42,14,5e+05,"no 4-year degree"
"124102",49,26,25809,1,42,14,5e+05,"no 4-year degree"
"124103",49,43,210292,3,39,12,5e+05,"no 4-year degree"
"124104",49,45,210292,3,39,12,5e+05,"no 4-year degree"
"124105",49,18,210292,3,41,14,5e+05,"no 4-year degree"
"124106",49,78,12000,1,42,14,5e+05,"no 4-year degree"
"124107",49,79,80719,1,40,13,5e+05,"no 4-year degree"
"124108",49,51,152001,2,43,16,5e+05,"4-year degree"
"124109",49,53,152001,2,42,14,5e+05,"no 4-year degree"
"124110",49,64,54702,2,40,13,5e+05,"no 4-year degree"
"124111",49,63,54702,2,40,13,5e+05,"no 4-year degree"
"124112",49,41,204930,3,44,18,5e+05,"4-year degree"
"124113",49,10,204930,3,0,0,5e+05,"no 4-year degree"
"124114",49,43,204930,3,42,14,5e+05,"no 4-year degree"
"124115",49,44,38400,4,38,11,5e+05,"no 4-year degree"
"124116",49,47,38400,4,38,11,5e+05,"no 4-year degree"
"124117",49,16,38400,4,37,11,5e+05,"no 4-year degree"
"124118",49,10,38400,4,0,0,5e+05,"no 4-year degree"
"124119",49,40,173601,3,40,13,5e+05,"no 4-year degree"
"124120",49,16,173601,3,37,11,5e+05,"no 4-year degree"
"124121",49,36,173601,3,43,16,5e+05,"4-year degree"
"124122",49,25,79573,2,40,13,5e+05,"no 4-year degree"
"124123",49,24,79573,2,40,13,5e+05,"no 4-year degree"
"124124",49,39,102052,4,43,16,5e+05,"4-year degree"
"124125",49,18,102052,4,38,11,5e+05,"no 4-year degree"
"124126",49,16,102052,4,35,9,5e+05,"no 4-year degree"
"124127",49,14,102052,4,0,0,5e+05,"no 4-year degree"
"124128",49,36,67010,3,39,12,5e+05,"no 4-year degree"
"124129",49,37,67010,3,39,12,5e+05,"no 4-year degree"
"124130",49,5,67010,3,0,0,5e+05,"no 4-year degree"
"124131",49,32,28010,5,39,12,5e+05,"no 4-year degree"
"124132",49,33,28010,5,39,12,5e+05,"no 4-year degree"
"124133",49,9,28010,5,0,0,5e+05,"no 4-year degree"
"124134",49,2,28010,5,0,0,5e+05,"no 4-year degree"
"124135",49,1,28010,5,0,0,5e+05,"no 4-year degree"
"124136",49,40,85812,4,40,13,5e+05,"no 4-year degree"
"124137",49,39,85812,4,40,13,5e+05,"no 4-year degree"
"124138",49,9,85812,4,0,0,5e+05,"no 4-year degree"
"124139",49,7,85812,4,0,0,5e+05,"no 4-year degree"
"124140",49,38,101495,4,42,14,5e+05,"no 4-year degree"
"124141",49,37,101495,4,42,14,5e+05,"no 4-year degree"
"124142",49,12,101495,4,0,0,5e+05,"no 4-year degree"
"124143",49,7,101495,4,0,0,5e+05,"no 4-year degree"
"124144",49,23,60001,3,40,13,5e+05,"no 4-year degree"
"124145",49,22,60001,3,40,13,5e+05,"no 4-year degree"
"124146",49,0,60001,3,0,0,5e+05,"no 4-year degree"
"124147",49,43,83504,5,39,12,5e+05,"no 4-year degree"
"124148",49,14,83504,5,0,0,5e+05,"no 4-year degree"
"124149",49,13,83504,5,0,0,5e+05,"no 4-year degree"
"124150",49,12,83504,5,0,0,5e+05,"no 4-year degree"
"124151",49,38,83504,5,39,12,5e+05,"no 4-year degree"
"124152",49,39,251881,6,43,16,5e+05,"4-year degree"
"124153",49,37,251881,6,42,14,5e+05,"no 4-year degree"
"124154",49,10,251881,6,0,0,5e+05,"no 4-year degree"
"124155",49,7,251881,6,0,0,5e+05,"no 4-year degree"
"124156",49,3,251881,6,0,0,5e+05,"no 4-year degree"
"124157",49,51,251881,6,40,13,5e+05,"no 4-year degree"
"124158",49,53,98040,2,42,14,5e+05,"no 4-year degree"
"124159",49,64,98040,2,42,14,5e+05,"no 4-year degree"
"124160",49,20,110020,2,39,12,5e+05,"no 4-year degree"
"124161",49,36,110020,2,33,6,5e+05,"no 4-year degree"
"124162",49,60,54367,1,43,16,5e+05,"4-year degree"
"124163",49,36,95601,5,39,12,5e+05,"no 4-year degree"
"124164",49,36,95601,5,40,13,5e+05,"no 4-year degree"
"124165",49,16,95601,5,36,10,5e+05,"no 4-year degree"
"124166",49,15,95601,5,35,9,5e+05,"no 4-year degree"
"124167",49,11,95601,5,0,0,5e+05,"no 4-year degree"
"124168",49,34,57002,7,43,16,5e+05,"4-year degree"
"124169",49,33,57002,7,39,12,5e+05,"no 4-year degree"
"124170",49,13,57002,7,0,0,5e+05,"no 4-year degree"
"124171",49,11,57002,7,0,0,5e+05,"no 4-year degree"
"124172",49,10,57002,7,0,0,5e+05,"no 4-year degree"
"124173",49,7,57002,7,0,0,5e+05,"no 4-year degree"
"124174",49,57,57002,7,39,12,5e+05,"no 4-year degree"
"124175",49,19,23000,2,39,12,5e+05,"no 4-year degree"
"124176",49,21,23000,2,40,13,5e+05,"no 4-year degree"
"124177",49,28,46513,1,43,16,5e+05,"4-year degree"
"124178",49,39,37700,2,40,13,5e+05,"no 4-year degree"
"124179",49,46,37700,2,40,13,5e+05,"no 4-year degree"
"124180",49,29,38401,2,40,13,5e+05,"no 4-year degree"
"124181",49,24,38401,2,40,13,5e+05,"no 4-year degree"
"124182",49,27,58502,3,39,12,5e+05,"no 4-year degree"
"124183",49,28,58502,3,39,12,5e+05,"no 4-year degree"
"124184",49,0,58502,3,0,0,5e+05,"no 4-year degree"
"124185",49,27,561413,4,43,16,5e+05,"4-year degree"
"124186",49,26,561413,4,41,14,5e+05,"no 4-year degree"
"124187",49,0,561413,4,0,0,5e+05,"no 4-year degree"
"124188",49,17,561413,4,37,11,5e+05,"no 4-year degree"
"124189",49,57,49000,2,39,12,5e+05,"no 4-year degree"
"124190",49,49,49000,2,34,8,5e+05,"no 4-year degree"
"124191",49,44,520671,8,39,12,5e+05,"no 4-year degree"
"124192",49,45,520671,8,39,12,5e+05,"no 4-year degree"
"124193",49,29,520671,8,39,12,5e+05,"no 4-year degree"
"124194",49,24,520671,8,39,12,5e+05,"no 4-year degree"
"124195",49,22,520671,8,39,12,5e+05,"no 4-year degree"
"124196",49,18,520671,8,39,12,5e+05,"no 4-year degree"
"124197",49,80,520671,8,35,9,5e+05,"no 4-year degree"
"124198",49,80,520671,8,31,0,5e+05,"no 4-year degree"
"124199",49,32,46575,2,39,12,5e+05,"no 4-year degree"
"124200",49,27,46575,2,39,12,5e+05,"no 4-year degree"
"124201",49,27,144665,4,40,13,5e+05,"no 4-year degree"
"124202",49,24,144665,4,39,12,5e+05,"no 4-year degree"
"124203",49,4,144665,4,0,0,5e+05,"no 4-year degree"
"124204",49,0,144665,4,0,0,5e+05,"no 4-year degree"
"124205",49,49,63926,2,40,13,5e+05,"no 4-year degree"
"124206",49,39,63926,2,39,12,5e+05,"no 4-year degree"
"124207",49,43,44210,3,39,12,5e+05,"no 4-year degree"
"124208",49,23,44210,3,39,12,5e+05,"no 4-year degree"
"124209",49,16,44210,3,39,12,5e+05,"no 4-year degree"
"124210",49,37,201003,4,43,16,5e+05,"4-year degree"
"124211",49,37,201003,4,43,16,5e+05,"4-year degree"
"124212",49,8,201003,4,0,0,5e+05,"no 4-year degree"
"124213",49,5,201003,4,0,0,5e+05,"no 4-year degree"
"124214",49,39,483055,6,45,20,5e+05,"4-year degree"
"124215",49,39,483055,6,40,13,5e+05,"no 4-year degree"
"124216",49,15,483055,6,35,9,5e+05,"no 4-year degree"
"124217",49,12,483055,6,0,0,5e+05,"no 4-year degree"
"124218",49,10,483055,6,0,0,5e+05,"no 4-year degree"
"124219",49,8,483055,6,0,0,5e+05,"no 4-year degree"
"124220",49,39,165600,6,43,16,5e+05,"4-year degree"
"124221",49,42,165600,6,43,16,5e+05,"4-year degree"
"124222",49,16,165600,6,36,10,5e+05,"no 4-year degree"
"124223",49,13,165600,6,0,0,5e+05,"no 4-year degree"
"124224",49,11,165600,6,0,0,5e+05,"no 4-year degree"
"124225",49,9,165600,6,0,0,5e+05,"no 4-year degree"
"124226",49,49,154005,3,43,16,5e+05,"4-year degree"
"124227",49,45,154005,3,44,18,5e+05,"4-year degree"
"124228",49,3,154005,3,0,0,5e+05,"no 4-year degree"
"124229",49,46,126533,6,39,12,5e+05,"no 4-year degree"
"124230",49,47,126533,6,39,12,5e+05,"no 4-year degree"
"124231",49,21,126533,6,39,12,5e+05,"no 4-year degree"
"124232",49,18,126533,6,39,12,5e+05,"no 4-year degree"
"124233",49,17,126533,6,36,10,5e+05,"no 4-year degree"
"124234",49,14,126533,6,0,0,5e+05,"no 4-year degree"
"124235",49,43,92252,7,44,18,5e+05,"4-year degree"
"124236",49,41,92252,7,44,18,5e+05,"4-year degree"
"124237",49,13,92252,7,0,0,5e+05,"no 4-year degree"
"124238",49,13,92252,7,0,0,5e+05,"no 4-year degree"
"124239",49,11,92252,7,0,0,5e+05,"no 4-year degree"
"124240",49,9,92252,7,0,0,5e+05,"no 4-year degree"
"124241",49,5,92252,7,0,0,5e+05,"no 4-year degree"
"124242",49,36,95045,4,44,18,5e+05,"4-year degree"
"124243",49,34,95045,4,45,20,5e+05,"4-year degree"
"124244",49,4,95045,4,0,0,5e+05,"no 4-year degree"
"124245",49,2,95045,4,0,0,5e+05,"no 4-year degree"
"124246",49,39,235260,3,43,16,5e+05,"4-year degree"
"124247",49,33,235260,3,42,14,5e+05,"no 4-year degree"
"124248",49,0,235260,3,0,0,5e+05,"no 4-year degree"
"124249",49,28,109004,4,39,12,5e+05,"no 4-year degree"
"124250",49,27,109004,4,38,11,5e+05,"no 4-year degree"
"124251",49,6,109004,4,0,0,5e+05,"no 4-year degree"
"124252",49,4,109004,4,0,0,5e+05,"no 4-year degree"
"124253",49,37,83500,3,44,18,5e+05,"4-year degree"
"124254",49,37,83500,3,43,16,5e+05,"4-year degree"
"124255",49,10,83500,3,0,0,5e+05,"no 4-year degree"
"124256",49,26,76500,3,39,12,5e+05,"no 4-year degree"
"124257",49,26,76500,3,39,12,5e+05,"no 4-year degree"
"124258",49,0,76500,3,0,0,5e+05,"no 4-year degree"
"124259",49,53,10094,1,34,8,5e+05,"no 4-year degree"
"124260",49,48,322617,6,42,14,5e+05,"no 4-year degree"
"124261",49,61,322617,6,43,16,5e+05,"4-year degree"
"124262",49,40,322617,6,43,16,5e+05,"4-year degree"
"124263",49,40,322617,6,39,12,5e+05,"no 4-year degree"
"124264",49,18,322617,6,38,11,5e+05,"no 4-year degree"
"124265",49,17,322617,6,37,11,5e+05,"no 4-year degree"
"124266",49,52,145003,3,40,13,5e+05,"no 4-year degree"
"124267",49,49,145003,3,40,13,5e+05,"no 4-year degree"
"124268",49,10,145003,3,0,0,5e+05,"no 4-year degree"
"124269",49,29,56000,4,39,12,5e+05,"no 4-year degree"
"124270",49,32,56000,4,39,12,5e+05,"no 4-year degree"
"124271",49,8,56000,4,0,0,5e+05,"no 4-year degree"
"124272",49,6,56000,4,0,0,5e+05,"no 4-year degree"
"124273",49,21,67000,2,41,14,5e+05,"no 4-year degree"
"124274",49,21,67000,2,41,14,5e+05,"no 4-year degree"
"124275",49,21,34560,2,41,14,5e+05,"no 4-year degree"
"124276",49,18,34560,2,38,11,5e+05,"no 4-year degree"
"124277",49,75,29880,5,39,12,5e+05,"no 4-year degree"
"124278",49,73,29880,5,39,12,5e+05,"no 4-year degree"
"124279",49,27,29880,5,37,11,5e+05,"no 4-year degree"
"124280",49,16,29880,5,37,11,5e+05,"no 4-year degree"
"124281",49,10,29880,5,0,0,5e+05,"no 4-year degree"
"124282",49,42,214826,6,40,13,5e+05,"no 4-year degree"
"124283",49,40,214826,6,43,16,5e+05,"4-year degree"
"124284",49,16,214826,6,36,10,5e+05,"no 4-year degree"
"124285",49,14,214826,6,0,0,5e+05,"no 4-year degree"
"124286",49,10,214826,6,0,0,5e+05,"no 4-year degree"
"124287",49,7,214826,6,0,0,5e+05,"no 4-year degree"
"124288",49,56,139400,5,43,16,5e+05,"4-year degree"
"124289",49,54,139400,5,43,16,5e+05,"4-year degree"
"124290",49,31,139400,5,40,13,5e+05,"no 4-year degree"
"124291",49,11,139400,5,0,0,5e+05,"no 4-year degree"
"124292",49,8,139400,5,0,0,5e+05,"no 4-year degree"
"124293",49,35,165451,4,42,14,5e+05,"no 4-year degree"
"124294",49,36,165451,4,46,20,5e+05,"4-year degree"
"124295",49,14,165451,4,0,0,5e+05,"no 4-year degree"
"124296",49,11,165451,4,0,0,5e+05,"no 4-year degree"
"124297",49,43,120530,4,43,16,5e+05,"4-year degree"
"124298",49,44,120530,4,43,16,5e+05,"4-year degree"
"124299",49,15,120530,4,35,9,5e+05,"no 4-year degree"
"124300",49,13,120530,4,0,0,5e+05,"no 4-year degree"
"124301",49,21,3000,1,41,14,5e+05,"no 4-year degree"
"124302",49,42,141084,5,44,18,5e+05,"4-year degree"
"124303",49,43,141084,5,43,16,5e+05,"4-year degree"
"124304",49,16,141084,5,36,10,5e+05,"no 4-year degree"
"124305",49,14,141084,5,0,0,5e+05,"no 4-year degree"
"124306",49,11,141084,5,0,0,5e+05,"no 4-year degree"
"124307",49,48,74298,1,40,13,5e+05,"no 4-year degree"
"124308",49,72,73328,1,43,16,5e+05,"4-year degree"
"124309",49,74,38558,2,46,20,5e+05,"4-year degree"
"124310",49,73,38558,2,43,16,5e+05,"4-year degree"
"124311",49,73,235138,2,43,16,5e+05,"4-year degree"
"124312",49,73,235138,2,45,20,5e+05,"4-year degree"
"124313",49,41,70265,10,43,16,5e+05,"4-year degree"
"124314",49,41,70265,10,43,16,5e+05,"4-year degree"
"124315",49,18,70265,10,37,11,5e+05,"no 4-year degree"
"124316",49,16,70265,10,35,9,5e+05,"no 4-year degree"
"124317",49,13,70265,10,0,0,5e+05,"no 4-year degree"
"124318",49,12,70265,10,0,0,5e+05,"no 4-year degree"
"124319",49,10,70265,10,0,0,5e+05,"no 4-year degree"
"124320",49,8,70265,10,0,0,5e+05,"no 4-year degree"
"124321",49,6,70265,10,0,0,5e+05,"no 4-year degree"
"124322",49,3,70265,10,0,0,5e+05,"no 4-year degree"
"124323",49,69,47345,3,39,12,5e+05,"no 4-year degree"
"124324",49,71,47345,3,40,13,5e+05,"no 4-year degree"
"124325",49,44,47345,3,40,13,5e+05,"no 4-year degree"
"124326",49,72,19044,1,38,11,5e+05,"no 4-year degree"
"124327",49,25,204231,2,43,16,5e+05,"4-year degree"
"124328",49,22,204231,2,40,13,5e+05,"no 4-year degree"
"124329",49,49,52000,3,35,9,5e+05,"no 4-year degree"
"124330",49,51,52000,3,35,9,5e+05,"no 4-year degree"
"124331",49,15,52000,3,38,11,5e+05,"no 4-year degree"
"124332",49,51,151144,5,43,16,5e+05,"4-year degree"
"124333",49,49,151144,5,44,18,5e+05,"4-year degree"
"124334",49,21,151144,5,40,13,5e+05,"no 4-year degree"
"124335",49,17,151144,5,36,10,5e+05,"no 4-year degree"
"124336",49,12,151144,5,0,0,5e+05,"no 4-year degree"
"124337",49,61,58063,2,44,18,5e+05,"4-year degree"
"124338",49,64,58063,2,43,16,5e+05,"4-year degree"
"124339",49,69,34325,1,43,16,5e+05,"4-year degree"
"124340",49,69,196609,2,43,16,5e+05,"4-year degree"
"124341",49,67,196609,2,44,18,5e+05,"4-year degree"
"124342",49,49,116444,3,43,16,5e+05,"4-year degree"
"124343",49,57,116444,3,43,16,5e+05,"4-year degree"
"124344",49,17,116444,3,36,10,5e+05,"no 4-year degree"
"124345",49,25,115050,2,43,16,5e+05,"4-year degree"
"124346",49,24,115050,2,43,16,5e+05,"4-year degree"
"124347",49,62,327010,2,43,16,5e+05,"4-year degree"
"124348",49,60,327010,2,43,16,5e+05,"4-year degree"
"124349",49,61,197558,3,43,16,5e+05,"4-year degree"
"124350",49,56,197558,3,43,16,5e+05,"4-year degree"
"124351",49,30,197558,3,43,16,5e+05,"4-year degree"
"124352",49,46,16967,2,40,13,5e+05,"no 4-year degree"
"124353",49,15,16967,2,36,10,5e+05,"no 4-year degree"
"124354",49,35,156191,5,41,14,5e+05,"no 4-year degree"
"124355",49,40,156191,5,43,16,5e+05,"4-year degree"
"124356",49,8,156191,5,0,0,5e+05,"no 4-year degree"
"124357",49,6,156191,5,0,0,5e+05,"no 4-year degree"
"124358",49,3,156191,5,0,0,5e+05,"no 4-year degree"
"124359",49,51,100529,2,43,16,5e+05,"4-year degree"
"124360",49,51,100529,2,43,16,5e+05,"4-year degree"
"124361",49,57,78001,4,40,13,5e+05,"no 4-year degree"
"124362",49,55,78001,4,40,13,5e+05,"no 4-year degree"
"124363",49,20,78001,4,39,12,5e+05,"no 4-year degree"
"124364",49,18,78001,4,39,12,5e+05,"no 4-year degree"
"124365",49,67,34400,2,39,12,5e+05,"no 4-year degree"
"124366",49,68,34400,2,39,12,5e+05,"no 4-year degree"
"124367",49,21,60000,3,39,12,5e+05,"no 4-year degree"
"124368",49,23,60000,3,40,13,5e+05,"no 4-year degree"
"124369",49,23,60000,3,40,13,5e+05,"no 4-year degree"
"124370",49,27,45669,4,40,13,5e+05,"no 4-year degree"
"124371",49,24,45669,4,38,11,5e+05,"no 4-year degree"
"124372",49,23,45669,4,39,12,5e+05,"no 4-year degree"
"124373",49,23,45669,4,39,12,5e+05,"no 4-year degree"
"124374",49,56,65820,3,40,13,5e+05,"no 4-year degree"
"124375",49,56,65820,3,39,12,5e+05,"no 4-year degree"
"124376",49,27,65820,3,39,12,5e+05,"no 4-year degree"
"124377",49,50,51000,2,40,13,5e+05,"no 4-year degree"
"124378",49,15,51000,2,34,8,5e+05,"no 4-year degree"
"124379",49,80,65031,3,40,13,5e+05,"no 4-year degree"
"124380",49,79,65031,3,43,16,5e+05,"4-year degree"
"124381",49,44,65031,3,38,11,5e+05,"no 4-year degree"
"124382",49,44,89820,4,42,14,5e+05,"no 4-year degree"
"124383",49,45,89820,4,39,12,5e+05,"no 4-year degree"
"124384",49,19,89820,4,38,11,5e+05,"no 4-year degree"
"124385",49,14,89820,4,0,0,5e+05,"no 4-year degree"
"124386",49,85,135534,1,44,18,5e+05,"4-year degree"
"124387",49,85,30600,2,40,13,5e+05,"no 4-year degree"
"124388",49,80,30600,2,39,12,5e+05,"no 4-year degree"
"124389",49,39,91692,6,43,16,5e+05,"4-year degree"
"124390",49,43,91692,6,43,16,5e+05,"4-year degree"
"124391",49,17,91692,6,36,10,5e+05,"no 4-year degree"
"124392",49,15,91692,6,35,9,5e+05,"no 4-year degree"
"124393",49,10,91692,6,0,0,5e+05,"no 4-year degree"
"124394",49,7,91692,6,0,0,5e+05,"no 4-year degree"
"124395",49,39,48904,6,35,9,5e+05,"no 4-year degree"
"124396",49,40,48904,6,39,12,5e+05,"no 4-year degree"
"124397",49,21,48904,6,37,11,5e+05,"no 4-year degree"
"124398",49,12,48904,6,0,0,5e+05,"no 4-year degree"
"124399",49,6,48904,6,0,0,5e+05,"no 4-year degree"
"124400",49,4,48904,6,0,0,5e+05,"no 4-year degree"
"124401",49,51,220795,3,43,16,5e+05,"4-year degree"
"124402",49,47,220795,3,44,18,5e+05,"4-year degree"
"124403",49,16,220795,3,36,10,5e+05,"no 4-year degree"
"124404",49,64,15000,1,39,12,5e+05,"no 4-year degree"
"124405",49,40,113002,1,40,13,5e+05,"no 4-year degree"
"124406",49,42,328911,4,41,14,5e+05,"no 4-year degree"
"124407",49,47,328911,4,43,16,5e+05,"4-year degree"
"124408",49,17,328911,4,37,11,5e+05,"no 4-year degree"
"124409",49,16,328911,4,36,10,5e+05,"no 4-year degree"
"124410",49,32,191012,6,42,14,5e+05,"no 4-year degree"
"124411",49,35,191012,6,43,16,5e+05,"4-year degree"
"124412",49,11,191012,6,0,0,5e+05,"no 4-year degree"
"124413",49,9,191012,6,0,0,5e+05,"no 4-year degree"
"124414",49,7,191012,6,0,0,5e+05,"no 4-year degree"
"124415",49,4,191012,6,0,0,5e+05,"no 4-year degree"
"124416",49,31,107653,2,43,16,5e+05,"4-year degree"
"124417",49,35,107653,2,43,16,5e+05,"4-year degree"
"124418",49,80,10787,1,41,14,5e+05,"no 4-year degree"
"124419",49,26,194725,3,43,16,5e+05,"4-year degree"
"124420",49,25,194725,3,43,16,5e+05,"4-year degree"
"124421",49,25,194725,3,42,14,5e+05,"no 4-year degree"
"124422",49,74,25307,1,43,16,5e+05,"4-year degree"
"124423",49,34,68102,4,43,16,5e+05,"4-year degree"
"124424",49,35,68102,4,43,16,5e+05,"4-year degree"
"124425",49,7,68102,4,0,0,5e+05,"no 4-year degree"
"124426",49,3,68102,4,0,0,5e+05,"no 4-year degree"
"124427",49,40,80007,5,39,12,5e+05,"no 4-year degree"
"124428",49,40,80007,5,39,12,5e+05,"no 4-year degree"
"124429",49,9,80007,5,0,0,5e+05,"no 4-year degree"
"124430",49,7,80007,5,0,0,5e+05,"no 4-year degree"
"124431",49,4,80007,5,0,0,5e+05,"no 4-year degree"
"124432",49,65,52679,2,44,18,5e+05,"4-year degree"
"124433",49,67,52679,2,43,16,5e+05,"4-year degree"
"124434",49,50,128372,3,39,12,5e+05,"no 4-year degree"
"124435",49,51,128372,3,43,16,5e+05,"4-year degree"
"124436",49,20,128372,3,39,12,5e+05,"no 4-year degree"
"124437",49,80,50622,1,39,12,5e+05,"no 4-year degree"
"124438",49,37,95045,7,40,13,5e+05,"no 4-year degree"
"124439",49,46,95045,7,43,16,5e+05,"4-year degree"
"124440",49,13,95045,7,0,0,5e+05,"no 4-year degree"
"124441",49,11,95045,7,0,0,5e+05,"no 4-year degree"
"124442",49,9,95045,7,0,0,5e+05,"no 4-year degree"
